GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
JGAlgo - Core,com.jgalgo.alg,MinimumCostFlows.AbstractImpl,5,414,7,43,1,74,7,28,0,10
JGAlgo - Core,com.jgalgo.alg,MinimumVertexCutAllGlobal,0,12,0,0,0,2,0,2,0,2
JGAlgo - Core,com.jgalgo.alg,CyclesEnumeratorJohnson.new Iterator() {...},16,517,4,56,2,107,4,34,0,8
JGAlgo - Core,com.jgalgo.alg,HamiltonianPathRubin.IterUndirected.new IntIterator() {...},4,70,1,5,0,10,1,6,0,4
JGAlgo - Core,com.jgalgo.alg,DfsIterImpl,12,191,3,11,1,46,3,9,0,5
JGAlgo - Core,com.jgalgo.alg,MinimumVertexCutUtils.AbstractImplAllST,0,63,0,4,0,12,0,5,0,3
JGAlgo - Core,com.jgalgo.alg,MaximumFlowPushRelabel.WorkerInt,68,673,17,95,0,129,17,55,0,16
JGAlgo - Core,com.jgalgo.alg,IsomorphismTesters.ObjMappingFromIndexMapping,0,147,0,8,0,29,0,14,0,10
JGAlgo - Core,com.jgalgo.alg,TreePathMaximaUtils.IntQueriesImpl,0,36,0,0,0,10,0,6,0,6
JGAlgo - Core,com.jgalgo.alg,KVertexConnectedComponentsWhiteMoody.new Object() {...},0,23,0,0,0,3,0,1,0,1
JGAlgo - Core,com.jgalgo.alg,MinimumMeanCycle,0,7,0,0,0,2,0,2,0,2
JGAlgo - Core,com.jgalgo.alg,IsomorphismTesterVf2.IsomorphismIterUndirected,12,634,3,93,0,137,3,57,0,12
JGAlgo - Core,com.jgalgo.alg,VoronoiAlgos.ObjResultFromIndexResult,0,53,0,0,0,10,0,6,0,6
JGAlgo - Core,com.jgalgo.alg,MatchingWeightedBlossomV.Blossom.BitmapBuilder.Field,0,9,0,0,0,4,0,1,0,1
JGAlgo - Core,com.jgalgo.alg,DominatingSetAlgoGreedy,0,34,0,2,0,10,0,4,0,3
JGAlgo - Core,com.jgalgo.alg,MaximalCliquesEnumerator,7,7,0,0,2,1,2,1,2,1
JGAlgo - Core,com.jgalgo.alg,MatchingWeightedGabow1990.Worker,92,1035,24,86,10,194,24,47,0,16
JGAlgo - Core,com.jgalgo.alg,BfsIterImpl,3,80,0,6,1,23,1,4,1,1
JGAlgo - Core,com.jgalgo.alg,CyclesEnumeratorJohnson,0,27,0,0,0,7,0,3,0,3
JGAlgo - Core,com.jgalgo.alg,MinimumVertexCutGlobalEsfahanianHakimi,5,245,2,34,2,54,2,18,0,2
JGAlgo - Core,com.jgalgo.alg,LowestCommonAncestorStaticRMQ.DS,0,53,0,2,0,16,0,3,0,2
JGAlgo - Core,com.jgalgo.alg,SimplePathsEnumeratorSedgewick,0,23,0,2,0,4,0,3,0,2
JGAlgo - Core,com.jgalgo.alg,ShortestPathST.new ShortestPathST() {...},32,0,2,0,6,0,3,0,2,0
JGAlgo - Core,com.jgalgo.alg,BiConnectedComponentsAlgoHopcroftTarjan,37,456,7,49,5,87,7,25,0,4
JGAlgo - Core,com.jgalgo.alg,MaximumFlows.WithResidualGraph.Worker,226,537,42,60,27,96,24,36,0,9
JGAlgo - Core,com.jgalgo.alg,ShortestPathSingleSource.IResult,0,92,0,10,0,19,0,11,0,6
JGAlgo - Core,com.jgalgo.alg,MatchingWeightedGabow1990Abstract.Worker,286,1891,51,181,29,359,51,100,6,29
JGAlgo - Core,com.jgalgo.alg,MatchingWeightedBlossomV.Worker,438,4769,132,670,18,1072,129,300,0,28
JGAlgo - Core,com.jgalgo.alg,HamiltonianPathAlgo,24,237,15,41,7,49,16,18,1,5
JGAlgo - Core,com.jgalgo.alg,LowestCommonAncestorOfflineUnionFind.new IntIterator() {...},0,51,0,2,0,5,0,4,0,3
JGAlgo - Core,com.jgalgo.alg,MatchingWeightedBlossomV.Blossom.2.new Iterator() {...},8,114,3,11,1,24,3,9,0,5
JGAlgo - Core,com.jgalgo.alg,TreePathMaximaUtils.AbstractImpl,0,46,1,3,0,11,1,3,0,2
JGAlgo - Core,com.jgalgo.alg,IsomorphismTesterVf2.IsomorphismIterDirected,20,1026,5,157,0,217,5,90,0,14
JGAlgo - Core,com.jgalgo.alg,EulerianTourAlgo,0,191,0,26,0,47,0,18,0,5
JGAlgo - Core,com.jgalgo.alg,CyclesEnumeratorTarjan,0,11,0,0,0,3,0,2,0,2
JGAlgo - Core,com.jgalgo.alg,LowestCommonAncestorOfflineUtils.ObjResultFromIndexResult,0,26,0,0,0,7,0,3,0,3
JGAlgo - Core,com.jgalgo.alg,ShortestPathSingleSource,0,7,0,0,0,2,0,2,0,2
JGAlgo - Core,com.jgalgo.alg,EulerianTourImpl,12,397,4,54,0,105,4,33,0,8
JGAlgo - Core,com.jgalgo.alg,ShortestPathSingleSourceCardinality,0,37,0,2,0,9,0,3,0,2
JGAlgo - Core,com.jgalgo.alg,MinimumVertexCutUtils.AbstractImplGlobal,2,36,1,3,0,9,1,3,0,2
JGAlgo - Core,com.jgalgo.alg,KShortestPathsSTYen.ShortestPathSubroutine,0,31,0,0,0,7,0,3,0,3
JGAlgo - Core,com.jgalgo.alg,HamiltonianPathRubin.IterBase.new IntIterator() {...},0,58,0,2,0,5,0,4,0,3
JGAlgo - Core,com.jgalgo.alg,MinimumVertexCutUtils.AuxiliaryGraph,4,433,1,37,0,65,1,24,0,6
JGAlgo - Core,com.jgalgo.alg,SteinerTrees.IndexResult,4,25,0,0,1,8,1,4,1,4
JGAlgo - Core,com.jgalgo.alg,LowestCommonAncestorOfflineUtils,8,75,2,14,0,17,2,10,0,4
JGAlgo - Core,com.jgalgo.alg,MaximumFlowPushRelabel.ActiveOrderPolicy,0,44,0,0,0,2,0,1,0,1
JGAlgo - Core,com.jgalgo.alg,MatchingAlgoBase.Cardinality,0,34,0,0,0,10,0,4,0,4
JGAlgo - Core,com.jgalgo.alg,DistanceMeasures,0,44,0,2,0,10,0,2,0,1
JGAlgo - Core,com.jgalgo.alg,VertexScoringImpl,7,21,1,3,0,5,2,3,1,2
JGAlgo - Core,com.jgalgo.alg,LowestCommonAncestorOfflineUtils.AbstractImpl,0,42,0,2,0,12,0,3,0,2
JGAlgo - Core,com.jgalgo.alg,Matchings.IntMatchingFromIndexMatching,4,70,0,0,1,13,1,8,1,8
JGAlgo - Core,com.jgalgo.alg,VertexScoringImpl.IntResultFromIndexResult,0,20,0,0,0,5,0,2,0,2
JGAlgo - Core,com.jgalgo.alg,IsomorphismTester,0,44,0,2,0,6,0,6,0,5
JGAlgo - Core,com.jgalgo.alg,LowestCommonAncestorDynamic.new LowestCommonAncestorDynamic.Builder() {...},46,10,7,1,10,3,6,2,1,2
JGAlgo - Core,com.jgalgo.alg,MaximumFlowPushRelabel.Worker.DischargePolicyImpl.PartialAugmentInt,60,458,15,59,0,86,15,27,0,5
JGAlgo - Core,com.jgalgo.alg,MatchingAlgoBase,11,133,4,12,2,35,4,10,0,6
JGAlgo - Core,com.jgalgo.alg,MaximumFlowDinic.Worker,4,342,1,33,0,79,1,21,0,5
JGAlgo - Core,com.jgalgo.alg,ShortestPathSingleSourceUtils.BuilderImpl.new ShortestPathSingleSourceBase() {...},62,0,2,0,9,0,3,0,2,0
JGAlgo - Core,com.jgalgo.alg,VertexPartition,25,169,1,15,4,33,4,10,3,3
JGAlgo - Core,com.jgalgo.alg,ShortestPathSingleSourceUtils.BuilderImpl,92,60,16,10,22,20,16,8,3,5
JGAlgo - Core,com.jgalgo.alg,LowestCommonAncestorOffline.Queries,0,14,0,2,0,4,0,2,0,1
JGAlgo - Core,com.jgalgo.alg,MatchingWeightedGabow1990Abstract.Worker.new Iterator() {...},0,87,0,8,0,15,0,7,0,3
JGAlgo - Core,com.jgalgo.alg,MatchingWeightedGabow1990Abstract.Worker.new Iterator() {...},0,109,0,10,0,21,0,8,0,3
JGAlgo - Core,com.jgalgo.alg,LowestCommonAncestorOfflineUtils.ResultImpl,0,15,0,0,0,5,0,3,0,3
JGAlgo - Core,com.jgalgo.alg,MaximumFlowPushRelabel.DischargePolicy,0,24,0,0,0,3,0,1,0,1
JGAlgo - Core,com.jgalgo.alg,HamiltonianPathRubin,0,36,0,6,0,9,0,5,0,2
JGAlgo - Core,com.jgalgo.alg,ColoringRecursiveLargestFirst,0,248,0,38,0,61,0,21,0,2
JGAlgo - Core,com.jgalgo.alg,ShortestPathSingleSourceUtils.ObjResultFromIndexResult,0,181,0,16,0,37,0,16,0,8
JGAlgo - Core,com.jgalgo.alg,MinimumCostFlowCostScaling,0,34,0,6,0,7,0,5,0,2
JGAlgo - Core,com.jgalgo.alg,BiConnectedComponentsAlgos.IntResultFromIndexResult,0,63,0,0,0,12,0,8,0,8
JGAlgo - Core,com.jgalgo.alg,SteinerTrees.IntResultFromIndexResult,0,19,0,0,0,5,0,2,0,2
JGAlgo - Core,com.jgalgo.alg,ContractableGraph.new ContractableGraph.EdgeIter() {...},10,183,2,12,2,41,4,12,2,7
JGAlgo - Core,com.jgalgo.alg,MinimumDirectedSpanningTreeBase,0,44,0,2,0,11,0,2,0,1
JGAlgo - Core,com.jgalgo.alg,MinimumSpanningTrees.IntResultFromIndexResult,0,19,0,0,0,5,0,2,0,2
JGAlgo - Core,com.jgalgo.alg,StronglyConnectedComponentsPathBasedDfs,0,212,0,26,0,54,0,17,0,4
JGAlgo - Core,com.jgalgo.alg,MinimumEdgeCutAllSTPicardQueyranne.new Iterator() {...},0,113,0,8,0,17,0,7,0,3
JGAlgo - Core,com.jgalgo.alg,DfsIterImpl.IntDfsFromIndexDfs,0,34,0,0,0,8,0,4,0,4
JGAlgo - Core,com.jgalgo.alg,MaximumFlowPushRelabel.Worker.DischargePolicyImpl.PartialAugmentBase,160,635,24,102,12,123,21,46,0,4
JGAlgo - Core,com.jgalgo.alg,TopologicalOrderAlgoAbstract.IntResultFromIndexResult,0,27,0,0,0,6,0,3,0,3
JGAlgo - Core,com.jgalgo.alg,DominatingSetAlgo,5,172,4,26,0,36,4,15,0,4
JGAlgo - Core,com.jgalgo.alg,MatchingWeightedGabow1990Abstract.Odds,0,218,0,22,0,36,0,20,0,9
JGAlgo - Core,com.jgalgo.alg,MaximumFlows.WithoutResidualGraph,0,287,0,22,0,54,0,15,0,4
JGAlgo - Core,com.jgalgo.alg,KShortestPathsSTHershbergerMaxelSuri.ShortestPathSubroutine,14,655,7,73,0,113,7,39,0,6
JGAlgo - Core,com.jgalgo.alg,LowestCommonAncestorOfflineUtils.IndexQueriesFromIntQueries,0,48,0,0,0,11,0,6,0,6
JGAlgo - Core,com.jgalgo.alg,MinimumCostFlow.new MinimumCostFlow.Builder() {...},4,69,2,9,1,17,2,9,0,5
JGAlgo - Core,com.jgalgo.alg,MinimumCostFlowCycleCanceling,53,426,10,36,6,76,8,23,0,8
JGAlgo - Core,com.jgalgo.alg,LowestCommonAncestorOffline.IResult,0,5,0,0,0,1,0,1,0,1
JGAlgo - Core,com.jgalgo.alg,BfsIterImpl.IntBfsFromIndexBfs,0,40,0,0,0,10,0,5,0,5
JGAlgo - Core,com.jgalgo.alg,MatchingWeightedBlossomV.Blossom.new Iterable() {...},0,11,0,0,0,2,0,2,0,2
JGAlgo - Core,com.jgalgo.alg,WeaklyConnectedComponentsAlgo,0,4,0,0,0,1,0,1,0,1
JGAlgo - Core,com.jgalgo.alg,MatchingWeightedBlossomV.Blossom.new Iterable() {...},0,11,0,0,0,2,0,2,0,2
JGAlgo - Core,com.jgalgo.alg,MatchingWeightedBlossomV.Tree.1.new Iterator() {...},0,31,0,2,0,7,0,4,0,3
JGAlgo - Core,com.jgalgo.alg,BiConnectedComponentsAlgoBase,0,35,0,4,0,8,0,4,0,2
JGAlgo - Core,com.jgalgo.alg,MatchingWeightedBlossomV.Blossom.BitmapBuilder,22,51,5,5,4,13,5,3,0,3
JGAlgo - Core,com.jgalgo.alg,BfsIterImpl.Forward,0,78,0,8,0,22,0,7,0,3
JGAlgo - Core,com.jgalgo.alg,ColoringAlgo,47,153,7,15,12,29,8,6,2,1
JGAlgo - Core,com.jgalgo.alg,VertexCover,0,98,0,14,0,20,0,9,0,2
JGAlgo - Core,com.jgalgo.alg,MinimumSpanningTree,67,302,21,41,15,74,17,19,0,5
JGAlgo - Core,com.jgalgo.alg,Flows.ResidualGraph.Builder,49,234,9,13,4,44,8,9,0,6
JGAlgo - Core,com.jgalgo.alg,SteinerTreeAlgo,49,250,18,32,10,56,15,13,1,2
JGAlgo - Core,com.jgalgo.alg,MaximumFlowPushRelabelDynamicTrees.WorkerDouble,8,381,2,20,0,62,2,23,0,14
JGAlgo - Core,com.jgalgo.alg,MatchingAlgoBase.MaximumBased,0,20,0,2,0,4,0,3,0,2
JGAlgo - Core,com.jgalgo.alg,IVertexPartition,26,213,1,19,5,39,5,12,4,3
JGAlgo - Core,com.jgalgo.alg,MatchingAlgo.new MatchingAlgo.Builder() {...},62,99,11,7,14,27,10,7,1,4
JGAlgo - Core,com.jgalgo.alg,Flows.ResidualGraph,0,35,1,3,0,8,1,3,0,2
JGAlgo - Core,com.jgalgo.alg,MaximumFlowPushRelabel,0,103,0,4,0,17,0,10,0,8
JGAlgo - Core,com.jgalgo.alg,MinimumVertexCutGlobalEsfahanianHakimi.Neighbors,0,100,0,10,0,30,0,11,0,6
JGAlgo - Core,com.jgalgo.alg,MaximumFlowPushRelabel.Worker.DischargePolicyImpl.SingleStepInt,28,440,8,58,0,69,8,30,0,5
JGAlgo - Core,com.jgalgo.alg,MinimumVertexCutAllSTEdgeCut,0,83,0,4,0,19,0,5,0,3
JGAlgo - Core,com.jgalgo.alg,Paths.IntPathFromIndexPath,0,72,0,0,0,14,0,9,0,9
JGAlgo - Core,com.jgalgo.alg,FlowCirculationBase,0,43,0,2,0,11,0,2,0,1
JGAlgo - Core,com.jgalgo.alg,ShortestPathAllPairsCardinality,0,172,2,16,0,35,2,13,0,6
JGAlgo - Core,com.jgalgo.alg,KShortestPathsSTYen,0,9,0,0,0,2,0,2,0,2
JGAlgo - Core,com.jgalgo.alg,MinimumSpanningTreeKruskal,8,103,2,6,3,20,3,4,1,2
JGAlgo - Core,com.jgalgo.alg,ShortestPathAllPairsJohnson,23,382,6,30,3,82,7,23,2,10
JGAlgo - Core,com.jgalgo.alg,IPath.new IntIterator() {...},4,117,1,15,0,26,1,12,0,5
JGAlgo - Core,com.jgalgo.alg,Paths.ObjPathFromIndexPath,0,72,0,0,0,14,0,9,0,9
JGAlgo - Core,com.jgalgo.alg,VertexBiPartitions.FromWeights,0,14,0,0,0,4,0,2,0,2
JGAlgo - Core,com.jgalgo.alg,TopologicalOrderAlgo.Result,0,11,0,0,0,1,0,2,0,2
JGAlgo - Core,com.jgalgo.alg,Flows.FlowImpl,26,214,5,25,3,36,4,16,0,5
JGAlgo - Core,com.jgalgo.alg,LowestCommonAncestorOfflineUtils.IntQueriesWrapper,0,38,0,0,0,10,0,6,0,6
JGAlgo - Core,com.jgalgo.alg,TreePathMaximaUtils.ObjQueriesImpl,4,43,0,0,2,9,1,5,1,5
JGAlgo - Core,com.jgalgo.alg,MinimumDirectedSpanningTreeTarjan,37,939,17,97,4,168,18,50,1,10
JGAlgo - Core,com.jgalgo.alg,MaximumFlowDinic,0,23,0,0,0,3,0,3,0,3
JGAlgo - Core,com.jgalgo.alg,MatchingWeightedGabow1990Abstract.Worker.EdgeEvent,6,9,0,0,1,4,1,1,1,1
JGAlgo - Core,com.jgalgo.alg,ChinesePostman,4,0,0,0,1,0,1,0,1,0
JGAlgo - Core,com.jgalgo.alg,IsomorphismTesterVf2.IsomorphismIterBase,4,268,1,27,0,59,1,20,0,7
JGAlgo - Core,com.jgalgo.alg,TreePathMaximaUtils.IndexQueriesFromIntQueries,36,12,0,0,7,4,5,1,5,1
JGAlgo - Core,com.jgalgo.alg,MatchingWeightedBlossomV.Tree.3.new Iterator() {...},8,80,2,10,0,19,2,9,0,5
JGAlgo - Core,com.jgalgo.alg,ClosuresEnumeratorSchrageBaker.new Iterator() {...},4,110,1,9,0,17,1,9,0,5
JGAlgo - Core,com.jgalgo.alg,MinimumSpanningTreeKargerKleinTarjan.AllocatedMemory,0,97,0,2,0,18,0,6,0,5
JGAlgo - Core,com.jgalgo.alg,ShortestPathAllPairsUtils.IndexResultFromSSSP.AllVertices,0,28,0,0,0,6,0,3,0,3
JGAlgo - Core,com.jgalgo.alg,TopologicalOrderAlgo,0,4,0,0,0,1,0,1,0,1
JGAlgo - Core,com.jgalgo.alg,KVertexConnectedComponentsWhiteMoody,10,1023,5,121,3,209,5,67,0,9
JGAlgo - Core,com.jgalgo.alg,MaximumFlowPushRelabel.Worker.ActiveOrderPolicyImpl,6,38,1,4,1,13,1,10,0,7
JGAlgo - Core,com.jgalgo.alg,TreePathMaxima.IQueries,0,21,0,0,0,5,0,4,0,4
JGAlgo - Core,com.jgalgo.internal,JGAlgoConfigImpl,3,20,0,0,1,11,1,1,1,1
JGAlgo - Core,com.jgalgo.internal,JGAlgoConfigNonFrozen,71,28,12,0,24,12,12,2,2,2
JGAlgo - Core,com.jgalgo.internal.util,IterTools.IterMapIntObj,0,29,0,0,0,7,0,4,0,4
JGAlgo - Core,com.jgalgo.internal.util,Assertions,242,920,81,187,48,230,67,109,1,41
JGAlgo - Core,com.jgalgo.internal.util,IterTools,0,74,0,6,0,16,0,13,0,10
JGAlgo - Core,com.jgalgo.internal.util,JGAlgoUtils.Variant2,0,32,0,2,0,8,0,5,0,4
JGAlgo - Core,com.jgalgo.internal.util,SubSets.SubSetsKIterInt,0,51,0,2,0,10,0,3,0,2
JGAlgo - Core,com.jgalgo.internal.util,IterTools.new IntIterator() {...},0,46,0,4,0,14,0,6,0,4
JGAlgo - Core,com.jgalgo.internal.util,IterTools.new Iterable() {...},0,9,0,0,0,2,0,2,0,2
JGAlgo - Core,com.jgalgo.internal.util,IterTools.new IntIterable() {...},0,9,0,0,0,2,0,2,0,2
JGAlgo - Core,com.jgalgo.internal.util,Range,0,303,0,40,0,62,0,44,0,24
JGAlgo - Core,com.jgalgo.internal.util,BitmapBase,4,302,1,27,0,61,1,32,0,19
JGAlgo - Core,com.jgalgo.internal.util,JGAlgoUtils.new Iterator() {...},0,18,0,2,0,3,0,4,0,3
JGAlgo - Core,com.jgalgo.internal.util,Range.RangeList,0,136,0,16,0,24,0,19,0,11
JGAlgo - Core,com.jgalgo.internal.util,Range.ListIter,0,20,0,0,0,4,0,3,0,3
JGAlgo - Core,com.jgalgo.internal.util,ImmutableIntArraySet,5,351,1,33,0,55,1,38,0,22
JGAlgo - Core,com.jgalgo.internal.util,JGAlgoUtils,52,266,9,29,8,58,8,30,2,17
JGAlgo - Core,com.jgalgo.internal.util,JGAlgoUtils.Variant,0,27,0,2,0,6,0,5,0,4
JGAlgo - Core,com.jgalgo.internal.util,SubSets.SubSetsKIter,0,53,0,2,0,10,0,3,0,2
JGAlgo - Core,com.jgalgo.internal.util,IterTools.IterMapIntInt,0,29,0,0,0,7,0,4,0,4
JGAlgo - Core,com.jgalgo.internal.util,JGAlgoUtils.RecursiveTaskFromSupplier,10,0,0,0,4,0,2,0,2,0
JGAlgo - Core,com.jgalgo.internal.util,IterTools.IterPeekableImpl,45,5,4,0,15,1,7,1,5,1
JGAlgo - Core,com.jgalgo.internal.util,SubSets.SubSetsKIterBase,0,102,0,10,0,20,0,8,0,3
JGAlgo - Core,com.jgalgo.internal.util,JGAlgoUtils.NullIterator,29,0,4,0,9,0,5,0,3,0
JGAlgo - Core,com.jgalgo.internal.util,IntAdapters.IntSetWrapper,0,92,0,0,0,21,0,18,0,18
JGAlgo - Core,com.jgalgo.internal.util,BinarySearch,0,173,0,20,0,40,0,15,0,5
JGAlgo - Core,com.jgalgo.internal.util,Permutations.PermutationsIter,5,106,1,11,1,20,1,8,0,3
JGAlgo - Core,com.jgalgo.internal.util,IntAdapters.IntListIteratorWrapper,0,46,0,0,0,11,0,9,0,9
JGAlgo - Core,com.jgalgo.internal.util,JGAlgoUtils.RecursiveActionFromRunnable,0,10,0,0,0,5,0,2,0,2
JGAlgo - Core,com.jgalgo.internal.util,BitmapBase.new IntIterator() {...},0,53,0,6,0,9,0,6,0,3
JGAlgo - Core,com.jgalgo.internal.util,ImmutableBitmap,0,105,1,13,0,20,1,11,0,5
JGAlgo - Core,com.jgalgo.internal.util,SubSets,0,96,0,8,0,17,0,17,0,13
JGAlgo - Core,com.jgalgo.internal.util,IntAdapters,0,136,0,24,0,33,0,25,0,13
JGAlgo - Core,com.jgalgo.internal.util,IntAdapters.IntListWrapper,0,120,0,0,0,24,0,20,0,20
JGAlgo - Core,com.jgalgo.internal.util,ArraysUtils,0,790,0,88,0,142,0,58,0,14
JGAlgo - Core,com.jgalgo.internal.util,IntAdapters.IntIterableWrapper,0,15,0,0,0,4,0,2,0,2
JGAlgo - Core,com.jgalgo.internal.util,BitmapSet,5,221,1,23,1,39,1,27,0,16
JGAlgo - Core,com.jgalgo.internal.util,IntAdapters.IntIteratorWrapper,0,27,0,0,0,8,0,5,0,5
JGAlgo - Core,com.jgalgo.internal.util,Bitmap,0,298,0,30,0,55,0,31,0,16
JGAlgo - Core,com.jgalgo.internal.util,Permutations,0,35,0,2,0,7,0,6,0,5
JGAlgo - Core,com.jgalgo.internal.util,Permutations.PermutationsIterInt,5,104,1,11,1,20,1,8,0,3
JGAlgo - Core,com.jgalgo.internal.util,Range.SplitIter,4,132,1,11,0,31,1,14,0,9
JGAlgo - Core,com.jgalgo.internal.util,IntAdapters.IntCollectionWrapper,0,92,0,0,0,21,0,18,0,18
JGAlgo - Core,com.jgalgo.internal.util,Range.Iter,8,138,3,15,0,32,3,15,0,9
JGAlgo - Core,com.jgalgo.internal.util,SubSets.new Iterator() {...},0,62,0,6,0,9,0,6,0,3
JGAlgo - Core,com.jgalgo.internal.util,SubSets.new Iterator() {...},0,62,0,6,0,9,0,6,0,3
JGAlgo - Core,com.jgalgo.internal.util,IterTools.IterPeekableImpl.Int,40,0,2,0,14,0,6,0,5,0
JGAlgo - Core,com.jgalgo.internal.util,IterTools.IterMapObjObj,0,29,0,0,0,7,0,4,0,4
JGAlgo - Core,com.jgalgo.internal.util,IntPair,0,28,0,0,0,3,0,3,0,3
JGAlgo - Core,com.jgalgo,JGAlgoConfig,4,0,0,0,2,0,1,0,1,0
